crash_id,victim_number,state,month,year,dayweek,time,crash_type,bus_involvement,heavy_rigid_truck_involvement,articulated_truck_involvement,speed_limit,lga_name,road_type,christmas_period,easter_period,age_group,time_of_day,time_cat,holiday,vehicle_type_involved,lga_code,dateID,rushID,ageID,daytimeID,road_typeID,speed_limitID,holidayID,vehicle_typeID
20245070,1,WA,11,2024,Friday,09:00:00,Single,No,Yes,No,Very High,,,No,No,26_to_39,Day,Rush,NoHoliday,Heavy Vehicle Involved,,202411,2.0,3.0,2.0,,1.0,3,2.0
20243073,1,Qld,11,2024,Friday,10:00:00,Single,No,No,No,High,Brisbane,Sub-arterial Road,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,31000,202411,1.0,3.0,2.0,5.0,2.0,3,1.0
20242264,1,Vic,11,2024,Friday,10:50:00,Multiple,No,No,No,,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,4.0,2.0,,,3,1.0
20241027,1,NSW,11,2024,Friday,10:50:00,Single,No,No,No,Very High,Snowy Valleys,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,17080,202411,1.0,4.0,2.0,3.0,1.0,3,1.0
20242018,1,Vic,11,2024,Friday,10:54:00,Multiple,No,No,No,,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,2.0,2.0,,,3,1.0
20241163,1,NSW,11,2024,Friday,12:42:00,Single,No,No,No,Very High,Tamworth Regional,Sub-arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,17310,202411,1.0,4.0,2.0,5.0,1.0,3,1.0
20243143,1,Qld,11,2024,Friday,13:00:00,Single,No,No,No,Very High,Whitsunday,Local Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,37340,202411,1.0,4.0,2.0,2.0,1.0,3,1.0
20241222,1,NSW,11,2024,Friday,14:30:00,Multiple,No,No,No,Very High,Fairfield,National or State Highway,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,12850,202411,1.0,2.0,2.0,3.0,1.0,3,1.0
20241218,1,NSW,11,2024,Friday,17:30:00,Single,No,No,No,Very High,Yass Valley,National or State Highway,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,18710,202411,2.0,4.0,2.0,3.0,1.0,3,1.0
20243249,1,Qld,11,2024,Friday,18:00:00,Single,No,No,No,Very High,Central Highlands (Qld),Collector Road,No,No,40_to_64,Night,Rush,NoHoliday,No Heavy Vehicle Involved,32270,202411,2.0,4.0,1.0,6.0,1.0,3,1.0
20243098,1,Qld,11,2024,Friday,20:00:00,Multiple,No,No,No,High,Bundaberg,Sub-arterial Road,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,31820,202411,1.0,4.0,1.0,5.0,2.0,3,1.0
20242193,1,Vic,11,2024,Friday,21:45:00,Single,No,No,No,,,,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,5.0,1.0,,,3,1.0
20241306,1,NSW,11,2024,Friday,22:35:00,Single,No,No,No,High,The Hills,Collector Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,17420,202411,1.0,2.0,1.0,6.0,2.0,3,1.0
20247002,1,NT,11,2024,Monday,03:15:00,Multiple,No,No,No,,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,4.0,1.0,,,3,1.0
20243037,1,Qld,11,2024,Monday,06:00:00,Single,No,No,No,Med,Cairns,Local Road,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,32080,202411,1.0,2.0,2.0,2.0,3.0,3,1.0
20244083,1,SA,11,2024,Monday,06:23:00,Single,No,No,No,High,Salisbury,Local Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,47140,202411,1.0,4.0,2.0,2.0,2.0,3,1.0
20245145,1,WA,11,2024,Monday,10:56:00,Single,No,No,No,Very High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,6.0,2.0,,1.0,3,1.0
20241196,1,NSW,11,2024,Monday,11:30:00,Multiple,No,No,No,High,Port Stephens,Sub-arterial Road,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,16400,202411,1.0,2.0,2.0,5.0,2.0,3,1.0
20244028,1,SA,11,2024,Monday,12:12:00,Multiple,No,No,No,Very High,Yankalilla,Arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,48750,202411,1.0,4.0,2.0,1.0,1.0,3,1.0
20244028,2,SA,11,2024,Monday,12:12:00,Multiple,No,No,No,Very High,Yankalilla,Arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,48750,202411,1.0,4.0,2.0,1.0,1.0,3,1.0
20243038,1,Qld,11,2024,Monday,14:00:00,Single,No,No,No,Very High,Southern Downs,Local Road,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,36660,202411,1.0,2.0,2.0,2.0,1.0,3,1.0
20242023,1,Vic,11,2024,Monday,14:20:00,Multiple,No,No,Yes,High,Macedon Ranges,Sub-arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,24130,202411,1.0,4.0,2.0,5.0,2.0,3,2.0
20242230,1,Vic,11,2024,Monday,15:05:00,Multiple,No,No,No,Very High,Moyne,Arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,25490,202411,1.0,6.0,2.0,1.0,1.0,3,1.0
20242127,1,Vic,11,2024,Monday,15:07:00,Multiple,No,No,No,High,Cardinia,Collector Road,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,21450,202411,1.0,5.0,2.0,6.0,2.0,3,1.0
20242120,1,Vic,11,2024,Monday,15:08:00,Single,No,No,No,Very High,East Gippsland,Arterial Road,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,22110,202411,1.0,5.0,2.0,1.0,1.0,3,1.0
20241106,1,NSW,11,2024,Monday,15:38:00,Multiple,No,No,No,High,Ballina,Sub-arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,10250,202411,1.0,6.0,2.0,5.0,2.0,3,1.0
20241230,1,NSW,11,2024,Monday,16:30:00,Single,No,No,No,High,Hornsby,Arterial Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,14000,202411,2.0,4.0,2.0,1.0,2.0,3,1.0
20241055,1,NSW,11,2024,Monday,17:57:00,Single,No,No,No,Med,Central Coast,Local Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,11650,202411,2.0,4.0,2.0,2.0,3.0,3,1.0
20241267,1,NSW,11,2024,Monday,20:00:00,Multiple,No,No,No,Med,Muswellbrook,Local Road,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,15650,202411,1.0,4.0,1.0,2.0,3.0,3,1.0
20242260,1,Vic,11,2024,Monday,23:10:00,Multiple,No,No,No,High,Whittlesea,Arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,27070,202411,1.0,3.0,1.0,1.0,2.0,3,1.0
20242158,1,Vic,11,2024,Saturday,03:45:00,Single,No,No,No,,,,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,5.0,1.0,,,3,1.0
20242057,1,Vic,11,2024,Saturday,05:20:00,Single,No,No,No,Very High,Macedon Ranges,Arterial Road,No,No,0_to_16,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,24130,202411,1.0,1.0,1.0,1.0,1.0,3,1.0
20242163,1,Vic,11,2024,Saturday,06:00:00,Single,No,No,No,,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,6.0,2.0,,,3,1.0
20245098,1,WA,11,2024,Saturday,06:35:00,Single,No,No,Yes,High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,202411,1.0,2.0,2.0,,2.0,3,2.0
20243153,1,Qld,11,2024,Saturday,09:00:00,Multiple,No,No,Yes,Very High,Mareeba,Sub-arterial Road,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,34880,202411,1.0,3.0,2.0,5.0,1.0,3,2.0
20242161,1,Vic,11,2024,Saturday,09:25:00,Single,No,No,No,High,Whittlesea,Sub-arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,27070,202411,1.0,4.0,2.0,5.0,2.0,3,1.0
20241236,1,NSW,11,2024,Saturday,10:00:00,Multiple,No,No,No,High,Mid-Coast,Arterial Road,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,15240,202411,1.0,3.0,2.0,1.0,2.0,3,1.0
20243172,1,Qld,11,2024,Saturday,10:00:00,Single,No,No,No,Low,Rockhampton,Pedestrian Thoroughfare,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,36370,202411,1.0,3.0,2.0,7.0,4.0,3,1.0
20245162,1,WA,11,2024,Saturday,10:10:00,Single,No,No,No,High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,2.0,2.0,,2.0,3,1.0
20242213,1,Vic,11,2024,Saturday,11:00:00,Single,No,No,No,,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,2.0,2.0,,,3,1.0
20242005,1,Vic,11,2024,Saturday,11:05:00,Single,No,No,No,,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,6.0,2.0,,,3,1.0
20241188,1,NSW,11,2024,Saturday,11:10:00,Single,No,No,No,Very High,Mid-Coast,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,15240,202411,1.0,4.0,2.0,3.0,1.0,3,1.0
20245056,1,WA,11,2024,Saturday,11:20:00,Single,No,Yes,No,Med,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,202411,1.0,4.0,2.0,,3.0,3,2.0
20245008,1,WA,11,2024,Saturday,11:25:00,Single,No,No,No,High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,6.0,2.0,,2.0,3,1.0
20242114,1,Vic,11,2024,Saturday,15:35:00,Multiple,No,No,No,,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,4.0,2.0,,,3,1.0
20242114,2,Vic,11,2024,Saturday,15:35:00,Multiple,No,No,No,,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,4.0,2.0,,,3,1.0
20243191,1,Qld,11,2024,Saturday,16:00:00,Multiple,No,No,No,Very High,Ipswich,Sub-arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,33960,202411,1.0,6.0,2.0,5.0,1.0,3,1.0
20243191,2,Qld,11,2024,Saturday,16:00:00,Multiple,No,No,No,Very High,Ipswich,Sub-arterial Road,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,33960,202411,1.0,2.0,2.0,5.0,1.0,3,1.0
20241256,1,NSW,11,2024,Saturday,17:20:00,Multiple,No,No,No,Very High,Muswellbrook,Arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,15650,202411,1.0,6.0,2.0,1.0,1.0,3,1.0
20241256,2,NSW,11,2024,Saturday,17:20:00,Multiple,No,No,No,Very High,Muswellbrook,Arterial Road,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,15650,202411,1.0,2.0,2.0,1.0,1.0,3,1.0
20247006,1,NT,11,2024,Saturday,17:45:00,Single,No,No,No,,,,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,3.0,2.0,,,3,1.0
20242207,1,Vic,11,2024,Saturday,18:38:00,Single,No,No,No,,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,4.0,1.0,,,3,1.0
20242019,1,Vic,11,2024,Saturday,18:39:00,Multiple,No,No,No,Very High,Glenelg,National or State Highway,No,No,75_or_older,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,22410,202411,1.0,6.0,1.0,3.0,1.0,3,1.0
20243008,1,Qld,11,2024,Saturday,19:00:00,Multiple,Yes,No,No,High,Bundaberg,Collector Road,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,31820,202411,1.0,2.0,1.0,6.0,2.0,3,2.0
20243001,1,Qld,11,2024,Saturday,21:00:00,Single,No,No,No,High,Douglas,National or State Highway,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,32810,202411,1.0,3.0,1.0,3.0,2.0,3,1.0
20243041,1,Qld,11,2024,Saturday,21:00:00,Single,No,No,No,Very High,Western Downs,Sub-arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,37310,202411,1.0,3.0,1.0,5.0,1.0,3,1.0
20244021,1,SA,11,2024,Saturday,21:35:00,Single,No,No,No,High,Port Adelaide Enfield,Arterial Road,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,45890,202411,1.0,5.0,1.0,1.0,2.0,3,1.0
20243113,1,Qld,11,2024,Saturday,23:00:00,Single,No,No,No,High,Brisbane,Local Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,31000,202411,1.0,2.0,1.0,2.0,2.0,3,1.0
20242050,1,Vic,11,2024,Saturday,23:14:00,Single,No,No,No,,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,2.0,1.0,,,3,1.0
20242004,1,Vic,11,2024,Saturday,23:23:00,Multiple,No,No,No,,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,4.0,1.0,,,3,1.0
20241107,1,NSW,11,2024,Saturday,23:24:00,Single,No,No,No,Very High,Cabonne,Arterial Road,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,11400,202411,1.0,4.0,1.0,1.0,1.0,3,1.0
20243022,1,Qld,11,2024,Sunday,00:00:00,Single,No,No,No,High,Gold Coast,Collector Road,No,No,0_to_16,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,33430,202411,1.0,1.0,1.0,6.0,2.0,3,1.0
20248002,1,ACT,11,2024,Sunday,01:30:00,Single,No,No,No,High,Unincorporated ACT,Arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,89399,202411,1.0,3.0,1.0,1.0,2.0,3,1.0
20242088,1,Vic,11,2024,Sunday,02:10:00,Single,No,No,No,High,Frankston,Sub-arterial Road,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,22170,202411,1.0,2.0,1.0,5.0,2.0,3,1.0
20241173,1,NSW,11,2024,Sunday,03:00:00,Single,No,No,Yes,Very High,Moree Plains,National or State Highway,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,15300,202411,1.0,4.0,1.0,3.0,1.0,3,2.0
20241173,2,NSW,11,2024,Sunday,03:00:00,Single,No,No,Yes,Very High,Moree Plains,National or State Highway,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,15300,202411,1.0,4.0,1.0,3.0,1.0,3,2.0
20241004,1,NSW,11,2024,Sunday,06:00:00,Single,No,No,No,Med,Parramatta,Local Road,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,16260,202411,1.0,3.0,2.0,2.0,3.0,3,1.0
20246004,1,Tas,11,2024,Sunday,07:15:00,Multiple,No,Yes,Yes,Very High,Meander Valley,National or State Highway,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,64210,202411,1.0,3.0,2.0,3.0,1.0,3,2.0
20241201,1,NSW,11,2024,Sunday,08:10:00,Multiple,No,No,No,Med,Queanbeyan-Palerang Regional,Local Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,16490,202411,1.0,4.0,2.0,2.0,3.0,3,1.0
20242124,1,Vic,11,2024,Sunday,09:40:00,Single,No,No,No,,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,4.0,2.0,,,3,1.0
20241029,1,NSW,11,2024,Sunday,10:40:00,Single,No,No,No,High,Snowy Monaro Regional,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,17040,202411,1.0,4.0,2.0,3.0,2.0,3,1.0
20243005,1,Qld,11,2024,Sunday,11:00:00,Multiple,No,No,No,High,Bundaberg,National or State Highway,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,31820,202411,1.0,5.0,2.0,3.0,2.0,3,1.0
20241261,1,NSW,11,2024,Sunday,11:04:00,Multiple,No,No,No,Very High,Wollongong,National or State Highway,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,18450,202411,1.0,5.0,2.0,3.0,1.0,3,1.0
20244024,1,SA,11,2024,Sunday,11:30:00,Single,No,No,No,High,Barossa,Local Road,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,40310,202411,1.0,5.0,2.0,2.0,2.0,3,1.0
20245004,1,WA,11,2024,Sunday,12:25:00,Single,No,Yes,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,202411,1.0,4.0,2.0,,1.0,3,2.0
20245134,1,WA,11,2024,Sunday,12:30:00,Single,No,No,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,3.0,2.0,,1.0,3,1.0
20241215,1,NSW,11,2024,Sunday,14:45:00,Multiple,No,No,No,Very High,Federation,National or State Highway,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,12870,202411,1.0,2.0,2.0,3.0,1.0,3,1.0
20243186,1,Qld,11,2024,Sunday,17:00:00,Single,No,No,No,High,Toowoomba,Local Road,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,36910,202411,1.0,2.0,2.0,2.0,2.0,3,1.0
20248006,1,ACT,11,2024,Sunday,17:10:00,Single,No,No,No,,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,5.0,2.0,,,3,1.0
20243208,1,Qld,11,2024,Sunday,21:00:00,Single,No,No,No,Low,Brisbane,Sub-arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,31000,202411,1.0,3.0,1.0,5.0,4.0,3,1.0
20241134,1,NSW,11,2024,Thursday,00:01:00,Multiple,No,No,No,High,Blacktown,Arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,10750,202411,1.0,3.0,1.0,1.0,2.0,3,1.0
20243040,1,Qld,11,2024,Thursday,02:00:00,Multiple,No,Yes,Yes,High,Southern Downs,National or State Highway,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,36660,202411,1.0,4.0,1.0,3.0,2.0,3,2.0
20243040,2,Qld,11,2024,Thursday,02:00:00,Multiple,No,Yes,Yes,High,Southern Downs,National or State Highway,No,No,26_to_39,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,36660,202411,1.0,3.0,1.0,3.0,2.0,3,2.0
20241263,1,NSW,11,2024,Thursday,04:00:00,Single,No,No,No,Med,Cowra,Local Road,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,12350,202411,1.0,5.0,1.0,2.0,3.0,3,1.0
20241302,1,NSW,11,2024,Thursday,04:02:00,Single,No,No,No,Very High,Goulburn Mulwaree,National or State Highway,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,13310,202411,1.0,3.0,1.0,3.0,1.0,3,1.0
20241147,1,NSW,11,2024,Thursday,05:45:00,Single,No,No,No,Med,The Hills,Collector Road,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,17420,202411,1.0,4.0,1.0,6.0,3.0,3,1.0
20243248,1,Qld,11,2024,Thursday,09:00:00,Multiple,No,No,No,High,Moreton Bay,Local Road,No,No,65_to_74,Day,Rush,NoHoliday,No Heavy Vehicle Involved,35010,202411,2.0,5.0,2.0,2.0,2.0,3,1.0
20243096,1,Qld,11,2024,Thursday,09:00:00,Single,No,No,No,Med,Gympie,Local Road,No,No,75_or_older,Day,Rush,NoHoliday,No Heavy Vehicle Involved,33620,202411,2.0,6.0,2.0,2.0,3.0,3,1.0
20241150,1,NSW,11,2024,Thursday,12:20:00,Multiple,Yes,No,No,Med,Willoughby,Arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,18250,202411,1.0,4.0,2.0,1.0,3.0,3,2.0
20241247,1,NSW,11,2024,Thursday,13:30:00,Multiple,No,No,Yes,Very High,Shoalhaven,National or State Highway,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,16950,202411,1.0,3.0,2.0,3.0,1.0,3,2.0
20242051,1,Vic,11,2024,Thursday,16:00:00,Multiple,No,No,No,,,,No,No,0_to_16,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,202411,2.0,1.0,2.0,,,3,1.0
20242174,1,Vic,11,2024,Thursday,16:05:00,Multiple,No,No,No,,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,202411,2.0,4.0,2.0,,,3,1.0
20241234,1,NSW,11,2024,Thursday,17:25:00,Multiple,No,No,No,Very High,Queanbeyan-Palerang Regional,Arterial Road,No,No,65_to_74,Day,Rush,NoHoliday,No Heavy Vehicle Involved,16490,202411,2.0,5.0,2.0,1.0,1.0,3,1.0
20242110,1,Vic,11,2024,Thursday,17:44:00,Multiple,No,No,No,High,Greater Bendigo,National or State Highway,No,No,75_or_older,Day,Rush,NoHoliday,No Heavy Vehicle Involved,22620,202411,2.0,6.0,2.0,3.0,2.0,3,1.0
20242052,1,Vic,11,2024,Thursday,18:15:00,Multiple,No,Yes,No,High,Nillumbik,Arterial Road,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,25710,202411,1.0,4.0,1.0,1.0,2.0,3,2.0
20243247,1,Qld,11,2024,Tuesday,05:00:00,Single,No,No,No,Very High,Western Downs,Sub-arterial Road,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,37310,202411,1.0,3.0,1.0,5.0,1.0,3,1.0
20243144,1,Qld,11,2024,Tuesday,06:00:00,Multiple,No,No,Yes,Very High,Rockhampton,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,36370,202411,1.0,4.0,2.0,3.0,1.0,3,2.0
20242013,1,Vic,11,2024,Tuesday,08:25:00,Single,No,No,No,,,,No,No,65_to_74,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,202411,2.0,5.0,2.0,,,3,1.0
20242008,1,Vic,11,2024,Tuesday,08:40:00,Single,No,No,No,,,,No,No,17_to_25,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,202411,2.0,2.0,2.0,,,3,1.0
20241235,1,NSW,11,2024,Tuesday,10:45:00,Multiple,No,No,Yes,High,Wollongong,Arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,18450,202411,1.0,4.0,2.0,1.0,2.0,3,2.0
20243087,1,Qld,11,2024,Tuesday,11:00:00,Single,No,No,No,Very High,South Burnett,Collector Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,36630,202411,1.0,4.0,2.0,6.0,1.0,3,1.0
20243087,2,Qld,11,2024,Tuesday,11:00:00,Single,No,No,No,Very High,South Burnett,Collector Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,36630,202411,1.0,6.0,2.0,6.0,1.0,3,1.0
20244061,1,SA,11,2024,Tuesday,11:48:00,Multiple,No,No,No,Very High,Tatiara,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,47630,202411,1.0,4.0,2.0,3.0,1.0,3,1.0
20241009,1,NSW,11,2024,Tuesday,11:58:00,Single,No,No,No,High,Tweed,Arterial Road,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,17550,202411,1.0,5.0,2.0,1.0,2.0,3,1.0
20241072,1,NSW,11,2024,Tuesday,12:00:00,Multiple,No,No,No,High,Mid-Coast,Sub-arterial Road,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,15240,202411,1.0,2.0,2.0,5.0,2.0,3,1.0
20243129,1,Qld,11,2024,Tuesday,12:00:00,Multiple,No,No,Yes,Very High,Ipswich,National or State Highway,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,33960,202411,1.0,4.0,2.0,3.0,1.0,3,2.0
20242219,1,Vic,11,2024,Tuesday,12:25:00,Multiple,No,Yes,No,Very High,Ararat,National or State Highway,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,20260,202411,1.0,3.0,2.0,3.0,1.0,3,2.0
20241219,1,NSW,11,2024,Tuesday,12:37:00,Multiple,No,No,No,High,Hawkesbury,Arterial Road,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,13800,202411,1.0,6.0,2.0,1.0,2.0,3,1.0
20244010,1,SA,11,2024,Tuesday,12:55:00,Multiple,No,No,No,Very High,Light,Arterial Road,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,43650,202411,1.0,4.0,2.0,1.0,1.0,3,1.0
20244040,1,SA,11,2024,Tuesday,14:33:00,Single,No,No,No,Med,Salisbury,Collector Road,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,47140,202411,1.0,3.0,2.0,6.0,3.0,3,1.0
20243171,1,Qld,11,2024,Tuesday,16:00:00,Single,No,No,No,Very High,Cairns,National or State Highway,No,No,26_to_39,Day,Rush,NoHoliday,No Heavy Vehicle Involved,32080,202411,2.0,3.0,2.0,3.0,1.0,3,1.0
20242075,1,Vic,11,2024,Tuesday,16:40:00,Single,No,No,No,High,Colac Otway,Arterial Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,21750,202411,2.0,4.0,2.0,1.0,2.0,3,1.0
20243079,1,Qld,11,2024,Tuesday,17:00:00,Single,No,No,No,Very High,McKinlay,Sub-arterial Road,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,34800,202411,2.0,4.0,2.0,5.0,1.0,3,1.0
20245103,1,WA,11,2024,Tuesday,17:03:00,Single,No,Yes,No,High,,,No,No,75_or_older,Day,Rush,NoHoliday,Heavy Vehicle Involved,,202411,2.0,6.0,2.0,,2.0,3,2.0
20242068,1,Vic,11,2024,Tuesday,18:09:00,Multiple,No,No,No,,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,202411,1.0,2.0,1.0,,,3,1.0
