lga_code,year,population
58470,2003,348
58510,2003,28216
58540,2003,979
58570,2003,28026
58610,2003,1921
58680,2003,367
58760,2003,93822
58820,2003,3483
58890,2003,910
59030,2003,237
59100,2003,753
59170,2003,953
59250,2003,851
59310,2003,1547
59320,2003,400
59330,2003,659
59340,2003,7595
59350,2003,306
59360,2003,1754
59370,2003,3227
60210,2003,5978
60410,2003,13141
60610,2003,19305
60810,2003,21213
61010,2003,2372
61210,2003,8219
61410,2003,49509
61510,2003,9400
61610,2003,24653
61810,2003,7327
62010,2003,887
62210,2003,6713
62410,2003,4105
62610,2003,44038
62810,2003,48036
63010,2003,14071
63210,2003,5641
63410,2003,1741
63610,2003,30050
63810,2003,8516
64010,2003,63695
64210,2003,18558
64610,2003,12209
64810,2003,11181
65010,2003,5834
65210,2003,2238
65410,2003,13693
65610,2003,5342
65810,2003,20869
70200,2003,26665
70420,2003,7321
70540,2003,215
70620,2003,4573
70700,2003,1157
71000,2003,68968
71150,2003,0
71300,2003,8699
72200,2003,9570
72300,2003,15821
72330,2003,6741
72800,2003,23645
73600,2003,6301
74050,2003,2452
74550,2003,3427
74560,2003,277
74660,2003,6161
74680,2003,2674
79399,2003,7058
89399,2003,327357
99399,2003,441
10050,2004,46505
10180,2004,27410
10250,2004,39120
10300,2004,2596
10470,2004,36245
10500,2004,131144
10550,2004,31406
10600,2004,12672
10650,2004,8014
10750,2004,271434
10800,2004,6360
10850,2004,6598
10900,2004,76436
10950,2004,3027
11150,2004,3494
11200,2004,2039
11250,2004,20111
11300,2004,31370
11350,2004,30141
11400,2004,12506
11450,2004,48929
11500,2004,147583
11520,2004,65350
11570,2004,305670
11600,2004,3054
11650,2004,299999
11700,2004,2163
11720,2004,47266
11730,2004,48631
11750,2004,4913
11800,2004,65448
12000,2004,4066
12150,2004,4476
12160,2004,11248
12350,2004,12804
12380,2004,174036
12390,2004,47025
12700,2004,8233
12730,2004,9603
12750,2004,35326
12850,2004,185562
12870,2004,12237
12900,2004,9744
12930,2004,128176
12950,2004,4660
13010,2004,8876
13310,2004,26559
13340,2004,10126
13450,2004,24235
13550,2004,11892
13660,2004,5492
13800,2004,62032
13850,2004,3538
13910,2004,18060
14000,2004,135567
14100,2004,13631
14170,2004,165989
14220,2004,16822
14300,2004,5854
14350,2004,27608
14400,2004,19784
14500,2004,105839
14550,2004,9525
14600,2004,7214
14650,2004,188415
14700,2004,31599
14750,2004,11681
14850,2004,42764
14870,2004,20357
14900,2004,165627
14920,2004,7797
14950,2004,3330
15050,2004,60440
15240,2004,83730
15270,2004,21706
15300,2004,15028
15350,2004,27737
15520,2004,10929
15560,2004,4328
15650,2004,15402
15700,2004,18136
15750,2004,13784
15800,2004,6307
15850,2004,6777
15900,2004,144834
15950,2004,60271
15990,2004,230438
16100,2004,5209
16150,2004,36501
16200,2004,14690
16260,2004,175370
16350,2004,175589
16380,2004,68987
16400,2004,61256
16490,2004,47783
16550,2004,124088
16610,2004,21167
16700,2004,99089
16900,2004,61382
16950,2004,89374
17000,2004,21886
17040,2004,19762
17080,2004,14793
17100,2004,31242
17150,2004,211907
17200,2004,152892
17310,2004,54111
17350,2004,6039
17400,2004,6650
17420,2004,130134
17550,2004,79555
17620,2004,13235
17640,2004,7192
17650,2004,5885
17750,2004,57211
17850,2004,3244
17900,2004,7517
17950,2004,3008
18020,2004,10258
18050,2004,62988
18100,2004,3756
18200,2004,6946
18250,2004,64414
18350,2004,43348
18400,2004,39830
18450,2004,190641
18500,2004,52723
18710,2004,13058
19399,2004,1135
20110,2004,12432
20260,2004,11510
20570,2004,84775
20660,2004,116661
20740,2004,26476
20830,2004,36643
20910,2004,89394
21010,2004,13846
21110,2004,157885
21180,2004,170953
21270,2004,7026
21370,2004,36549
21450,2004,52864
21610,2004,206646
21670,2004,12566
21750,2004,20689
21830,2004,16962
21890,2004,128735
22110,2004,39776
22170,2004,117124
22250,2004,11540
22310,2004,125037
22410,2004,20033
22490,2004,15931
22620,2004,92535
22670,2004,127293
22750,2004,198541
22830,2004,58338
22910,2004,14097
22980,2004,6274
23110,2004,82668
23190,2004,18413
23270,2004,144546
23350,2004,14810
23430,2004,136121
23670,2004,149068
23810,2004,69754
23940,2004,8125
24130,2004,38509
24210,2004,113308
24250,2004,6939
24330,2004,63168
24410,2004,100476
24600,2004,71425
24650,2004,69145
24700,2004,137642
24780,2004,49677
24850,2004,29862
24900,2004,26684
24970,2004,163495
25060,2004,104632
25150,2004,25378
25340,2004,136674
25430,2004,17180
25490,2004,15597
25620,2004,13381
25710,2004,60682
25810,2004,12460
25900,2004,86017
25990,2004,6561
26080,2004,3119
26170,2004,25957
26260,2004,16854
26350,2004,92061
26430,2004,9489
26490,2004,21518
26610,2004,21009
26670,2004,6138
26700,2004,26464
26730,2004,30266
26810,2004,40481
26890,2004,4636
26980,2004,146453
27070,2004,123736
27170,2004,33528
27260,2004,101789
27350,2004,70811
27450,2004,142827
27630,2004,7847
29399,2004,638
30250,2004,1110
30300,2004,5000
30370,2004,14959
30410,2004,3350
30450,2004,404
30760,2004,2164
30900,2004,477
31000,2004,949935
31750,2004,417
31820,2004,80991
31900,2004,17636
31950,2004,492
32080,2004,123392
32250,2004,2191
32260,2004,29337
32270,2004,26141
32310,2004,11872
32330,2004,1192
32450,2004,3424
32500,2004,3696
32600,2004,266
32750,2004,295
32770,2004,1142
32810,2004,10453
33100,2004,897
33200,2004,1946
33220,2004,80111
33360,2004,49517
33430,2004,424005
33610,2004,10306
33620,2004,40469
33800,2004,11851
33830,2004,831
33960,2004,132119
33980,2004,19231
34420,2004,1030
34530,2004,28159
34570,2004,591
34580,2004,29485
34590,2004,249161
34710,2004,4379
34770,2004,96285
34800,2004,973
34830,2004,232
34860,2004,12461
34880,2004,18353
35010,2004,312887
35250,2004,1054
35300,2004,19908
35600,2004,4803
35670,2004,836
35740,2004,47183
35760,2004,10445
35780,2004,2074
35790,2004,2155
35800,2004,2075
36070,2004,623
36150,2004,1025
36250,2004,126010
36300,2004,1007
36370,2004,72420
36510,2004,32749
36580,2004,18609
36630,2004,28630
36660,2004,31729
36720,2004,223143
36820,2004,22699
36910,2004,140827
36950,2004,3512
36960,2004,4400
37010,2004,151172
37300,2004,2507
37310,2004,28655
37340,2004,28977
37400,2004,1473
37550,2004,943
37570,2004,347
37600,2004,2365
40070,2004,15613
40120,2004,38890
40150,2004,7816
40220,2004,20019
40250,2004,2469
40310,2004,20370
40430,2004,2596
40520,2004,11197
40700,2004,42998
40910,2004,46883
41010,2004,3676
41060,2004,102751
41140,2004,8320
41190,2004,1976
41330,2004,2150
41560,2004,11266
41750,2004,1175
41830,2004,1776
41960,2004,1243
42030,2004,18746
42110,2004,4267
42250,2004,7546
42600,2004,33730
42750,2004,4355
43080,2004,1216
43220,2004,1183
43360,2004,2343
43650,2004,11922
43710,2004,4345
43790,2004,12081
44000,2004,123
44060,2004,79611
44210,2004,8307
44340,2004,62966
44550,2004,25913
44620,2004,24211
44830,2004,2900
45040,2004,17649
45090,2004,8300
45120,2004,4751
45290,2004,34389
45340,2004,151155
45400,2004,994
45540,2004,1994
45680,2004,69752
45890,2004,103526
46090,2004,14059
46300,2004,13993
46450,2004,17515
46510,2004,19594
46670,2004,9635
46860,2004,1376
46970,2004,3969
47140,2004,117595
47290,2004,2210
47490,2004,2015
47630,2004,7100
47700,2004,98713
47800,2004,5877
47910,2004,2595
47980,2004,36658
48050,2004,11953
48130,2004,6536
48260,2004,7101
48340,2004,12220
48410,2004,52829
48540,2004,21947
48640,2004,1391
48750,2004,4048
48830,2004,11498
49399,2004,4303
50080,2004,32237
50210,2004,52041
50250,2004,6925
50280,2004,10791
50350,2004,13996
50420,2004,58505
50490,2004,30749
50560,2004,1625
50630,2004,1382
50770,2004,1578
50840,2004,4073
50910,2004,1028
50980,2004,14045
51080,2004,1222
51120,2004,1055
51190,2004,30611
51260,2004,24581
51310,2004,24480
51330,2004,79843
51400,2004,8902
51470,2004,790
51540,2004,6304
51610,2004,914
51680,2004,3328
51710,2004,1355
51750,2004,9267
51820,2004,73929
51860,2004,573
51890,2004,9107
51960,2004,4052
52030,2004,1366
52100,2004,1217
52170,2004,7595
52240,2004,1115
52310,2004,769
52380,2004,373
52450,2004,1344
52520,2004,1588
52590,2004,2967
52660,2004,9640
52730,2004,4796
52800,2004,7821
52870,2004,4680
52940,2004,760
53010,2004,702
53080,2004,1182
53150,2004,6984
53220,2004,6563
53290,2004,13669
53360,2004,2266
53430,2004,26101
53570,2004,4504
53640,2004,1478
53710,2004,967
53780,2004,90120
53800,2004,34454
53920,2004,3748
53990,2004,18754
54060,2004,2957
54130,2004,1231
54170,2004,157218
54200,2004,49909
54280,2004,29939
54310,2004,17912
54340,2004,4412
54410,2004,1206
54480,2004,626
54550,2004,2288
54620,2004,1013
54690,2004,488
54760,2004,906
54830,2004,22593
54900,2004,1563
54970,2004,953
55040,2004,1722
55110,2004,54581
55180,2004,9953
55250,2004,1354
55320,2004,96776
55390,2004,282
55460,2004,3496
55530,2004,558
55600,2004,2626
55670,2004,924
55740,2004,8675
55810,2004,775
55880,2004,672
55950,2004,664
56090,2004,35900
56160,2004,140
56230,2004,11904
56300,2004,1247
56370,2004,960
56460,2004,5403
56580,2004,21557
56620,2004,1493
56730,2004,10157
56790,2004,3369
56860,2004,266
56930,2004,1672
57000,2004,583
57080,2004,12730
57140,2004,1208
57210,2004,4605
57280,2004,13692
57350,2004,1084
57420,2004,1589
57490,2004,80168
57630,2004,133
57700,2004,12438
57770,2004,923
57840,2004,39481
57910,2004,180470
57980,2004,13927
58050,2004,90385
58190,2004,426
58260,2004,735
58330,2004,4198
58400,2004,410
58470,2004,339
58510,2004,28446
58540,2004,971
58570,2004,28290
58610,2004,1916
58680,2004,365
58760,2004,100185
58820,2004,3521
58890,2004,891
59030,2004,236
59100,2004,752
59170,2004,932
59250,2004,812
59310,2004,1511
59320,2004,404
59330,2004,652
59340,2004,7716
59350,2004,293
59360,2004,1683
59370,2004,3219
60210,2004,6084
60410,2004,13556
60610,2004,19485
60810,2004,21275
61010,2004,2321
61210,2004,8254
61410,2004,49766
61510,2004,9421
61610,2004,24940
61810,2004,7292
62010,2004,891
62210,2004,6760
62410,2004,4217
62610,2004,44119
62810,2004,48535
63010,2004,14272
63210,2004,5743
63410,2004,1720
63610,2004,30571
63810,2004,8677
64010,2004,64264
64210,2004,18803
64610,2004,12324
64810,2004,11408
65010,2004,5867
65210,2004,2273
65410,2004,13794
65610,2004,5292
65810,2004,21254
70200,2004,26583
70420,2004,7333
70540,2004,209
70620,2004,4529
70700,2004,1177
71000,2004,69339
71150,2004,0
71300,2004,8834
72200,2004,9542
72300,2004,15895
72330,2004,6742
72800,2004,23978
73600,2004,6304
74050,2004,2425
74550,2004,3417
74560,2004,294
74660,2004,6182
74680,2004,2752
79399,2004,7128
89399,2004,328940
99399,2004,428
10050,2005,47004
10180,2005,27350
10250,2005,39305
10300,2005,2545
10470,2005,36547
10500,2005,132112
10550,2005,31608
10600,2005,12682
10650,2005,8076
10750,2005,275206
10800,2005,6263
10850,2005,6649
10900,2005,75971
10950,2005,2964
11150,2005,3349
11200,2005,2029
11250,2005,19915
11300,2005,31696
11350,2005,30130
11400,2005,12543
11450,2005,49994
11500,2005,147216
11520,2005,66951
11570,2005,307118
11600,2005,2947
11650,2005,301403
11700,2005,2096
11720,2005,47305
11730,2005,48853
11750,2005,4913
11800,2005,65957
12000,2005,4072
12150,2005,4394
12160,2005,11256
12350,2005,12774
12380,2005,177098
12390,2005,47038
12700,2005,8263
12730,2005,9440
12750,2005,35662
12850,2005,185740
12870,2005,12330
12900,2005,9610
12930,2005,129490
12950,2005,4652
13010,2005,8907
13310,2005,26615
13340,2005,10036
13450,2005,24329
13550,2005,11792
13660,2005,5442
13800,2005,61698
13850,2005,3512
13910,2005,18146
14000,2005,135974
14100,2005,13636
14170,2005,166486
14220,2005,16874
14300,2005,5882
14350,2005,27936
14400,2005,19690
14500,2005,104883
14550,2005,9507
14600,2005,7071
14650,2005,188547
14700,2005,31538
14750,2005,11590
14850,2005,43011
14870,2005,20272
14900,2005,167472
14920,2005,7736
14950,2005,3267
15050,2005,61961
15240,2005,84281
15270,2005,21647
15300,2005,14693
15350,2005,27538
15520,2005,10932
15560,2005,4273
15650,2005,15467
15700,2005,18247
15750,2005,13592
15800,2005,6221
15850,2005,6734
15900,2005,145914
15950,2005,60850
15990,2005,231741
16100,2005,5193
16150,2005,36410
16200,2005,14627
16260,2005,178021
16350,2005,175799
16380,2005,69659
16400,2005,61918
16490,2005,48886
16550,2005,124596
16610,2005,21256
16700,2005,99527
16900,2005,61863
16950,2005,90173
17000,2005,22254
17040,2005,19866
17080,2005,14700
17100,2005,32143
17150,2005,211460
17200,2005,158834
17310,2005,54363
17350,2005,6016
17400,2005,6630
17420,2005,133214
17550,2005,80382
17620,2005,13281
17640,2005,7185
17650,2005,5888
17750,2005,57761
17850,2005,3244
17900,2005,7312
17950,2005,2919
18020,2005,10155
18050,2005,63435
18100,2005,3737
18200,2005,6915
18250,2005,65578
18350,2005,43402
18400,2005,40411
18450,2005,190721
18500,2005,52655
18710,2005,13247
19399,2005,1114
20110,2005,12372
20260,2005,11452
20570,2005,85663
20660,2005,117149
20740,2005,26894
20830,2005,37079
20910,2005,89873
21010,2005,13829
21110,2005,158727
21180,2005,172749
21270,2005,6995
21370,2005,36779
21450,2005,55173
21610,2005,213821
21670,2005,12493
21750,2005,20684
21830,2005,16867
21890,2005,130298
22110,2005,40173
22170,2005,118530
22250,2005,11455
22310,2005,126485
22410,2005,20051
22490,2005,16390
22620,2005,93269
22670,2005,128054
22750,2005,199996
22830,2005,58419
22910,2005,13973
22980,2005,6189
23110,2005,82990
23190,2005,18584
23270,2005,149059
23350,2005,14919
23430,2005,137091
23670,2005,149362
23810,2005,69939
23940,2005,8012
24130,2005,38998
24210,2005,113432
24250,2005,7124
24330,2005,64137
24410,2005,101009
24600,2005,76034
24650,2005,74316
24700,2005,138963
24780,2005,49981
24850,2005,30492
24900,2005,26969
24970,2005,164949
25060,2005,105059
25150,2005,25783
25340,2005,137759
25430,2005,17240
25490,2005,15635
25620,2005,13472
25710,2005,61102
25810,2005,12285
25900,2005,87831
25990,2005,6603
26080,2005,3104
26170,2005,26068
26260,2005,16879
26350,2005,92893
26430,2005,9455
26490,2005,21819
26610,2005,20977
26670,2005,6105
26700,2005,26608
26730,2005,30553
26810,2005,40504
26890,2005,4583
26980,2005,147344
27070,2005,125893
27170,2005,33597
27260,2005,108795
27350,2005,71719
27450,2005,142928
27630,2005,7715
29399,2005,697
30250,2005,1098
30300,2005,4878
30370,2005,14913
30410,2005,3359
30450,2005,381
30760,2005,2126
30900,2005,456
31000,2005,967989
31750,2005,397
31820,2005,82876
31900,2005,17536
31950,2005,506
32080,2005,127336
32250,2005,2080
32260,2005,29124
32270,2005,26661
32310,2005,11783
32330,2005,1188
32450,2005,3342
32500,2005,3626
32600,2005,271
32750,2005,294
32770,2005,1136
32810,2005,10369
33100,2005,883
33200,2005,1897
33220,2005,83010
33360,2005,50587
33430,2005,436671
33610,2005,10297
33620,2005,41682
33800,2005,11814
33830,2005,824
33960,2005,137324
33980,2005,19785
34420,2005,1048
34530,2005,28755
34570,2005,584
34580,2005,30524
34590,2005,253905
34710,2005,4284
34770,2005,99901
34800,2005,951
34830,2005,239
34860,2005,12501
34880,2005,18553
35010,2005,323085
35250,2005,1067
35300,2005,20153
35600,2005,4774
35670,2005,856
35740,2005,47635
35760,2005,10403
35780,2005,2070
35790,2005,2103
35800,2005,2042
36070,2005,623
36150,2005,1019
36250,2005,128654
36300,2005,975
36370,2005,73185
36510,2005,33560
36580,2005,19085
36630,2005,29050
36660,2005,32010
36720,2005,230168
36820,2005,22861
36910,2005,143791
36950,2005,3481
36960,2005,4485
37010,2005,155330
37300,2005,2721
37310,2005,28837
37340,2005,29606
37400,2005,1454
37550,2005,915
37570,2005,342
37600,2005,2410
40070,2005,16573
40120,2005,39066
40150,2005,8023
40220,2005,20611
40250,2005,2389
40310,2005,20751
40430,2005,2590
40520,2005,11190
40700,2005,43272
40910,2005,47059
41010,2005,3684
41060,2005,102797
41140,2005,8328
41190,2005,1981
41330,2005,2040
41560,2005,11440
41750,2005,1172
41830,2005,1767
41960,2005,1240
42030,2005,18966
42110,2005,4265
42250,2005,7585
42600,2005,34007
42750,2005,4392
43080,2005,1200
43220,2005,1160
43360,2005,2404
43650,2005,12325
43710,2005,4408
43790,2005,12023
44000,2005,116
44060,2005,79980
44210,2005,8253
44340,2005,63265
44550,2005,26706
44620,2005,24495
44830,2005,2899
45040,2005,17931
45090,2005,8345
45120,2005,4755
45290,2005,34621
45340,2005,151906
45400,2005,970
45540,2005,1963
45680,2005,70488
45890,2005,104370
46090,2005,14108
46300,2005,14012
46450,2005,17511
46510,2005,19714
46670,2005,9678
46860,2005,1395
46970,2005,4014
47140,2005,119469
47290,2005,2197
47490,2005,2031
47630,2005,7070
47700,2005,98422
47800,2005,5837
47910,2005,2606
47980,2005,36805
48050,2005,12180
48130,2005,6533
48260,2005,7118
48340,2005,12250
48410,2005,53069
48540,2005,21890
48640,2005,1363
48750,2005,4151
48830,2005,11530
49399,2005,4080
50080,2005,32726
50210,2005,51795
50250,2005,7263
50280,2005,10936
50350,2005,13943
50420,2005,58344
50490,2005,30966
50560,2005,1631
50630,2005,1434
50770,2005,1572
50840,2005,4134
50910,2005,1038
50980,2005,14219
51080,2005,1204
51120,2005,1040
51190,2005,31035
51260,2005,25996
51310,2005,24638
51330,2005,80261
51400,2005,9733
51470,2005,791
51540,2005,6160
51610,2005,924
51680,2005,3541
51710,2005,1380
51750,2005,9349
51820,2005,75741
51860,2005,588
51890,2005,9076
51960,2005,4023
52030,2005,1301
52100,2005,1204
52170,2005,7581
52240,2005,1125
52310,2005,804
52380,2005,352
52450,2005,1322
52520,2005,1520
52590,2005,2964
52660,2005,10219
52730,2005,4798
52800,2005,7882
52870,2005,4731
52940,2005,746
53010,2005,691
53080,2005,1155
53150,2005,6985
53220,2005,6998
53290,2005,13694
53360,2005,2233
53430,2005,26108
53570,2005,4534
53640,2005,1456
53710,2005,961
53780,2005,92600
53800,2005,35021
53920,2005,3747
53990,2005,19565
54060,2005,3143
54130,2005,1248
54170,2005,156453
54200,2005,51052
54280,2005,29855
54310,2005,18864
54340,2005,4404
54410,2005,1215
54480,2005,596
54550,2005,2260
54620,2005,1012
54690,2005,477
54760,2005,912
54830,2005,23053
54900,2005,1548
54970,2005,869
55040,2005,1599
55110,2005,56719
55180,2005,9879
55250,2005,1285
55320,2005,96699
55390,2005,260
55460,2005,3442
55530,2005,521
55600,2005,2593
55670,2005,886
55740,2005,8762
55810,2005,744
55880,2005,656
55950,2005,643
56090,2005,36195
56160,2005,129
56230,2005,12266
56300,2005,1271
56370,2005,952
56460,2005,5363
56580,2005,21459
56620,2005,1477
56730,2005,10270
56790,2005,3345
56860,2005,258
56930,2005,1692
57000,2005,574
57080,2005,13939
57140,2005,1217
57210,2005,4643
57280,2005,13880
57350,2005,1068
57420,2005,1733
57490,2005,82936
57630,2005,126
57700,2005,12913
57770,2005,909
57840,2005,40025
57910,2005,181976
57980,2005,14267
58050,2005,92342
58190,2005,420
58260,2005,711
58330,2005,4277
58400,2005,408
58470,2005,332
58510,2005,28761
58540,2005,962
58570,2005,28782
58610,2005,1925
58680,2005,370
58760,2005,107053
58820,2005,3576
58890,2005,887
59030,2005,230
59100,2005,755
59170,2005,919
59250,2005,768
59310,2005,1490
59320,2005,404
59330,2005,630
59340,2005,7789
59350,2005,274
59360,2005,1580
59370,2005,3220
60210,2005,6191
60410,2005,13946
60610,2005,19547
60810,2005,21174
61010,2005,2345
61210,2005,8286
61410,2005,50014
61510,2005,9540
61610,2005,25050
61810,2005,7272
62010,2005,897
62210,2005,6755
62410,2005,4347
62610,2005,43850
62810,2005,48890
63010,2005,14394
63210,2005,5861
63410,2005,1715
63610,2005,31020
63810,2005,8759
64010,2005,64715
64210,2005,18889
64610,2005,12422
64810,2005,11738
65010,2005,5850
65210,2005,2279
65410,2005,13757
65610,2005,5245
65810,2005,21454
70200,2005,26572
70420,2005,7455
70540,2005,205
70620,2005,4493
70700,2005,1206
71000,2005,70538
